"Symbiota_ID","Collection","Collector","Genus","Species","State_Province","County","Latitude","Longitude","Elevation","Year","Month","Day","doy","Annual_Precip","Annual_Temp","Max_Fall","Min_Fall","Mean_Fall","Precip_Fall","SPI_Year","SPI_Summer","SPI_Summer_Prior","Leaves","Colored_Leaves","Leaf_Area_Removed","Other_Pathogen_Damage"
13342574,"IND","Kenneth K. Mackenzie","Acer","saccharum","New Jersey","Morris",40.8677,-74.5721,245,1908,6,14,166,1223.96,8.983333333,22.6,-0.9,9.533333333,583.17,0.064065747,-0.067818391,-0.907391712,1,0,0,0
14809958,"NY","F. Zuck","Acer","rubrum","New Jersey","Morris",40.8677,-74.5721,245,1963,4,30,120,909.31,8.2,22,-2.7,9.466666667,309.73,-1.779522655,-1.127968694,-0.661908059,1,0,0,0
14901237,"NY","K. K. Mackenzie","Acer","saccharum","New Jersey","Morris",40.8677,-74.5721,245,1908,6,14,166,1223.96,8.983333333,22.6,-0.9,9.533333333,583.17,0.064065747,-0.067818391,-0.907391712,1,0,0,1
15004290,"NY","T. J. Delendick","Acer","rubrum","New Jersey","Morris",40.8677,-74.5721,245,1977,8,2,214,1374.58,9.375,23.5,-2,9.5,288.05,0.946574201,-0.484677426,0.047364042,1,0,1,1
14878958,"NY","Collector unknown","Acer","rubrum","New Jersey",NA,NA,NA,NA,1903,8,21,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
15292077,"NY","T. J. Delendick","Acer","rubrum","New Jersey","Ocean",39.8409,-74.2864,31,1976,5,14,135,935.88,11.39166667,23.5,3.8,14.4,358.65,-1.306625489,-0.582845432,0.919933047,1,0,0,0
14930942,"NY","K. K. Mackenzie","Acer","rubrum","New Jersey","Ocean",39.8409,-74.2864,31,1910,5,15,135,1033.09,11.30833333,24.5,2.1,12.33333333,181.81,-0.679125391,-0.338161572,-1.017754415,1,1,0,1
14946483,"NY","K. K. Mackenzie","Acer","rubrum","New Jersey","Ocean",39.8409,-74.2864,31,1911,5,NA,135,1313.48,11.74166667,26.1,-0.4,12.93333333,246.24,1.130819598,1.759314994,-0.338161572,1,0,1,1
14904797,"NY","Collector unknown","Acer","rubrum","New Jersey","Ocean",39.8409,-74.2864,31,1898,5,28,148,1424.54,11.94166667,25.4,1.7,13.13333333,234.31,1.847722805,0.31088655,2.130743136,1,0,1,0
14781998,"NY","K. K. Mackenzie","Acer","rubrum","New Jersey","Ocean",39.8409,-74.2864,31,1910,5,15,135,1033.09,11.30833333,24.5,2.1,12.33333333,181.81,-0.679125391,-0.338161572,-1.017754415,1,0,0,0
14837352,"NY","R. J. Hill","Acer","rubrum","New Jersey","Ocean",39.8409,-74.2864,31,1976,8,6,219,935.88,11.39166667,23.5,3.8,14.4,358.65,-1.306625489,-0.582845432,0.919933047,1,0,1,0
13704146,"TENN",NA,"Acer","rubrum","New Jersey","Ocean",39.8409,-74.2864,31,1976,10,1,275,935.88,11.39166667,25.2,-1.8,11.13333333,228.18,-1.306625489,-0.582845432,0.919933047,1,0,1,0
15058352,"NY","A. K. Meebold","Acer","rubrum","New Jersey","Ocean",39.8409,-74.2864,31,1935,4,NA,105,1155.95,11.23333333,25.1,3.7,13.76666667,295.83,0.113947976,-0.620020856,-0.617303354,0,0,0,0
15293098,"NY","T. J. Delendick","Acer","rubrum","New Jersey","Ocean",39.8409,-74.2864,31,1976,5,14,135,935.88,11.39166667,23.5,3.8,14.4,358.65,-1.306625489,-0.582845432,0.919933047,1,1,0,0
14676190,"NY","T. J. Delendick","Acer","rubrum","New Jersey","Ocean",39.8409,-74.2864,31,1976,5,14,135,935.88,11.39166667,23.5,3.8,14.4,358.65,-1.306625489,-0.582845432,0.919933047,1,1,0,0
14912351,"NY","H. N. Moldenke","Acer","rubrum","New Jersey","Somerset",40.5669,-74.6246,31,1931,5,17,137,934.1,12.19166667,27.9,0.6,12.56666667,178.84,-1.288016978,0.282283523,-0.434747178,1,1,1,0
15240947,"NY","H. N. Moldenke","Acer","saccharum","New Jersey","Somerset",40.5669,-74.6246,31,1931,7,19,200,934.1,12.19166667,27.9,0.6,12.56666667,178.84,-1.288016978,0.282283523,-0.434747178,1,0,1,0
14665600,"NY","H. N. Moldenke","Acer","rubrum","New Jersey","Somerset",40.5669,-74.6246,31,1931,4,12,102,934.1,12.19166667,27.9,0.6,12.56666667,178.84,-1.288016978,0.282283523,-0.434747178,0,0,0,0
15118289,"NY","T. J. Delendick","Acer","rubrum","New Jersey","Somerset",40.5669,-74.6246,31,1976,5,14,135,946.17,10.1,22,2.4,12.93333333,447.56,-1.208167546,-0.856428553,2.561634086,1,0,1,0
15135027,"NY","H. N. Moldenke","Acer","rubrum","New Jersey","Somerset",40.5669,-74.6246,31,1931,3,5,64,934.1,12.19166667,27.9,0.6,12.56666667,178.84,-1.288016978,0.282283523,-0.434747178,0,0,0,0
15138249,"NY","T. J. Delendick","Acer","rubrum","New Jersey","Somerset",40.5669,-74.6246,31,1977,8,2,214,1228.78,10.45,24.5,-2.6,9.933333333,227.35,0.661447023,-0.286007919,-0.856428553,1,0,1,1
15170076,"NY","W. D. Miller","Acer","saccharum","New Jersey","Somerset",40.5669,-74.6246,31,1914,9,6,249,928.35,10.28333333,26.1,-1.4,12.33333333,128.55,-1.326056268,-0.612585392,-1.048664159,1,0,0,0
14860471,"NY","H. N. Moldenke","Acer","rubrum","New Jersey","Somerset",40.5669,-74.6246,31,1931,6,20,171,934.1,12.19166667,27.9,0.6,12.56666667,178.84,-1.288016978,0.282283523,-0.434747178,1,0,0,0
14984573,"NY","H. N. Moldenke","Acer","rubrum","New Jersey","Somerset",40.5669,-74.6246,31,1931,5,17,137,934.1,12.19166667,27.9,0.6,12.56666667,178.84,-1.288016978,0.282283523,-0.434747178,1,1,0,0
15226465,"NY","H. N. Moldenke","Acer","saccharum","New Jersey","Somerset",40.5669,-74.6246,31,1932,5,1,122,1097.84,11.575,27.7,4.1,15.03333333,156.33,-0.204790307,-1.162728008,0.282283523,1,0,0,0
14664548,"NY","H. N. Moldenke","Acer","saccharum","New Jersey","Somerset",40.5669,-74.6246,31,1931,5,17,137,934.1,12.19166667,27.9,0.6,12.56666667,178.84,-1.288016978,0.282283523,-0.434747178,0,0,0,0
14669400,"NY","H. N. Moldenke","Acer","saccharum","New Jersey","Somerset",40.5669,-74.6246,31,1932,5,1,122,1097.84,11.575,27.7,4.1,15.03333333,156.33,-0.204790307,-1.162728008,0.282283523,1,0,0,0
15239995,"NY","H. N. Moldenke","Acer","saccharum","New Jersey","Somerset",40.5669,-74.6246,31,1931,7,19,200,934.1,12.19166667,27.9,0.6,12.56666667,178.84,-1.288016978,0.282283523,-0.434747178,1,0,1,0
14687748,"NY","T. J. Delendick","Acer","saccharum","New Jersey","Somerset",40.5669,-74.6246,31,1976,5,14,135,946.17,10.1,22,2.4,12.93333333,447.56,-1.208167546,-0.856428553,2.561634086,1,0,1,0
14983277,"NY","H. N. Moldenke","Acer","rubrum","New Jersey","Somerset",40.5669,-74.6246,31,1931,6,20,171,934.1,12.19166667,27.9,0.6,12.56666667,178.84,-1.288016978,0.282283523,-0.434747178,1,0,1,0
14716063,"NY","H. N. Moldenke","Acer","rubrum","New Jersey","Somerset",40.5669,-74.6246,31,1931,3,5,64,934.1,12.19166667,27.9,0.6,12.56666667,178.84,-1.288016978,0.282283523,-0.434747178,0,0,0,0
15249911,"NY","H. N. Moldenke","Acer","saccharum","New Jersey","Somerset",40.5669,-74.6246,31,1931,4,19,109,934.1,12.19166667,27.9,0.6,12.56666667,178.84,-1.288016978,0.282283523,-0.434747178,0,0,0,0
14997491,"NY","H. N. Moldenke","Acer","saccharum","New Jersey","Somerset",40.5669,-74.6246,31,1932,5,1,122,1097.84,11.575,27.7,4.1,15.03333333,156.33,-0.204790307,-1.162728008,0.282283523,0,0,0,0
14842789,"NY","H. N. Moldenke","Acer","rubrum","New Jersey","Sussex",41.1285,-74.6997,173,1935,5,19,139,1018.27,9.175,24.1,1.2,11.46666667,387.78,-0.49807619,0.324881007,-0.523300959,1,1,1,0
15285291,"NY","K. K. Mackenzie","Acer","rubrum","New Jersey","Sussex",41.1285,-74.6997,173,1910,5,29,149,942.34,9.341666667,23.5,0.8,10.96666667,170.81,-0.9452416,-1.228204453,-0.99871203,1,1,1,1
15158418,"NY","K. K. Mackenzie","Acer","rubrum","New Jersey","Sussex",41.1285,-74.6997,173,1921,5,8,128,981.09,10.50833333,23.9,-2.1,11.26666667,328.86,-0.717035889,-0.612933084,1.418127077,1,0,1,1
15144410,"NY","K. K. Mackenzie","Acer","rubrum","New Jersey","Sussex",41.1285,-74.6997,173,1909,7,4,185,1023.53,9.491666667,25.6,-0.6,11.8,147.52,-0.467099105,-0.99871203,-0.732569184,1,1,1,0
14809212,"NY","K. K. Mackenzie","Acer","rubrum","New Jersey","Sussex",41.1285,-74.6997,173,1904,5,29,150,1072.01,7.575,23.2,-3.5,9.866666667,347.9,-0.181591676,-0.106948343,2.365625995,1,1,0,0
15030166,"NY","T. J. Delendick","Acer","saccharum","New Jersey","Sussex",41.1285,-74.6997,173,1975,10,11,284,1447.34,9.733333333,20.3,1.3,11.46666667,419.9,2.028794116,1.274468809,0.113903695,1,0,1,0
14801829,"NY","Collector unknown","Acer","saccharum","New Jersey","Sussex",41.1285,-74.6997,173,1904,4,26,117,1072.01,7.575,23.2,-3.5,9.866666667,347.9,-0.181591676,-0.106948343,2.365625995,1,0,0,0
14721678,"NY","G. V. Nash","Acer","saccharum","New Jersey","Sussex",41.1285,-74.6997,173,1909,7,29,210,1023.53,9.491666667,25.6,-0.6,11.8,147.52,-0.467099105,-0.99871203,-0.732569184,1,0,1,1
15138743,"NY","T. J. Delendick","Acer","rubrum","New Jersey","Sussex",41.1285,-74.6997,173,1975,6,9,160,1447.34,9.733333333,22.1,-0.4,9.9,267.3,2.028794116,1.274468809,0.113903695,1,1,1,1
14963220,"NY","N. L. Britton","Acer","saccharum","New Jersey","Sussex",41.1285,-74.6997,173,1980,9,11,255,896.32,8.85,25.4,-3.1,9.8,252.29,-1.216261646,-0.877746641,-0.408507273,1,0,0,0
15141629,"NY","W. D. Miller","Acer","saccharum","New Jersey","Union",40.6656,-74.2739,24,1915,8,22,234,1307.71,11.575,26.3,0.6,13.23333333,144.18,0.935284314,1.362954361,-0.362946241,1,0,1,0
14990623,"NY","W. D. Miller","Acer","rubrum","New Jersey","Union",40.6656,-74.2739,24,1914,9,20,263,1026.04,10.91666667,26.3,0.6,13.23333333,144.18,-0.870461994,-0.362946241,-1.401676669,1,1,1,0
13339781,"IND",NA,"Acer","rubrum","New York","Albany",42.6169,-73.977,142,1937,5,16,136,1041.54,8.166666667,22.1,-4.5,8.2,228.21,1.007917574,1.083772603,-0.357382709,1,0,0,0
13722027,"TENN",NA,"Acer","rubrum","New York","Albany",42.6169,-73.977,142,1954,7,18,199,1025.3,8.791666667,23.3,-0.4,11,210.08,0.863120107,-0.451277288,-1.403615336,1,0,0,1
13722104,"TENN",NA,"Acer","saccharum","New York","Albany",42.6169,-73.977,142,1954,7,9,190,1025.3,8.791666667,23.3,-0.4,11,210.08,0.863120107,-0.451277288,-1.403615336,1,0,1,1
14925362,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,6,2,154,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,1,0
15176775,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,6,2,154,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
15015347,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1974,10,26,299,1124.96,12.10833333,23.1,4.8,13.03333333,286.26,-0.116803607,-0.683229977,-0.054137281,1,1,1,0
15050768,"NY","J. Hartling","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1919,6,4,155,1346.58,11.55,22.1,3,13.13333333,202.01,1.347934031,0.928213605,-0.465918072,1,0,1,0
15049007,"NY","T. J. Delendick","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1976,6,14,166,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
15233057,"NY","T. J. Delendick","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1976,5,19,140,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
15248125,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,6,2,154,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
14801141,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,6,2,154,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
14929754,"NY","J. Hartling","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1916,8,25,238,1007.52,10.5,25.7,2.9,13.9,179.45,-0.892991623,-0.215150241,0.923058764,1,0,1,0
15281982,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1977,4,27,117,1364.05,11.875,23.5,1.5,11.96666667,221.01,1.463397285,-0.561131009,0.050374584,1,1,0,0
15044294,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,6,1,153,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
15099486,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,10,16,290,1073.49,11.63333333,23.5,1.5,11.96666667,221.01,-0.456980694,0.050374584,1.683549356,1,0,1,0
15290915,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1975,3,23,82,1499.52,12.53333333,23.1,4.8,13.03333333,286.26,2.358749725,1.683549356,-0.683229977,1,1,1,0
14886865,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,6,2,154,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,1,0
14801566,"NY","T. J. Delendick","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1977,5,28,148,1364.05,11.875,23.5,1.5,11.96666667,221.01,1.463397285,-0.561131009,0.050374584,1,0,0,0
14842332,"NY","J. Hartling","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1919,6,4,155,1346.58,11.55,22.1,3,13.13333333,202.01,1.347934031,0.928213605,-0.465918072,1,0,0,0
15275700,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,6,2,154,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,1,0
14716815,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1978,1,31,31,1203.91,11.33333333,23.2,5.5,13.43333333,511.49,0.404995132,-0.124485693,-0.561131009,1,0,0,0
14835898,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,10,31,305,1073.49,11.63333333,23.5,1.5,11.96666667,221.01,-0.456980694,0.050374584,1.683549356,1,1,0,0
14865513,"NY","Collector unspecified","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1912,9,25,269,1184.42,11.525,23.3,4.8,14.36666667,281.18,0.276181232,-0.818670885,0.79893829,1,1,1,0
14984088,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,6,2,154,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
15103315,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,10,28,302,1073.49,11.63333333,23.5,1.5,11.96666667,221.01,-0.456980694,0.050374584,1.683549356,1,1,0,0
14794854,"NY","T. J. Delendick","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1977,3,15,74,1364.05,11.875,23.5,1.5,11.96666667,221.01,1.463397285,-0.561131009,0.050374584,0,0,0,0
14886718,"NY","T. J. Delendick","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1976,5,19,140,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,1,0
15244076,"NY","Collector unknown","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1904,1,18,18,1132.79,9.9,23.8,0.9,12.86666667,369.34,-0.065053333,0.517847868,2.504685131,0,0,0,0
14940790,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,5,31,152,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
14888477,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,5,31,152,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
15149843,"NY","T. J. Delendick","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1976,6,2,154,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
14780822,"NY","T. J. Delendick","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1974,9,23,266,1124.96,12.10833333,23.1,4.8,13.03333333,286.26,-0.116803607,-0.683229977,-0.054137281,1,0,0,0
14951036,"NY","H. Teuscher","Acer","saccharum","New York","Bronx",40.856,-73.8664,35,1935,6,28,179,891.07,11.25833333,24.2,5,13.66666667,424.86,-1.662636501,-0.60287511,-0.682219224,1,1,1,0
15246767,"NY","T. J. Delendick","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1973,11,10,314,1354.59,13.01666667,24.7,4.9,14.8,201.15,1.400873966,-0.054137281,1.193233053,1,1,1,0
14948375,"NY","T. J. Delendick","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1978,5,21,141,1203.91,11.33333333,23.2,5.5,13.43333333,511.49,0.404995132,-0.124485693,-0.561131009,1,0,0,0
14857832,"NY","T. J. Delendick","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1976,6,15,167,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
14815420,"NY","Collector unknown","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1903,5,26,146,1503.69,11.43333333,22.7,5.7,14.23333333,340.81,2.386310216,2.504685131,0.535536046,1,0,0,0
15293332,"NY","T. J. Delendick","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1973,10,27,300,1354.59,13.01666667,24.7,4.9,14.8,201.15,1.400873966,-0.054137281,1.193233053,1,1,0,0
14815420,"NY","Collector unknown","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1903,5,30,150,1503.69,11.43333333,22.7,5.7,14.23333333,340.81,2.386310216,2.504685131,0.535536046,1,0,0,0
14864532,"NY","T. J. Delendick","Acer","rubrum","New York","Bronx",40.856,-73.8664,35,1976,5,30,151,1073.49,11.63333333,19.9,7.3,14.46666667,450.99,-0.456980694,0.050374584,1.683549356,1,0,0,0
14931561,"NY","T. J. Delendick","Acer","saccharum","New York","Columbia",42.2448,-73.6407,187,1974,8,18,230,1120.5,7.783333333,23,-0.9,10,180.73,0.962909809,0.285578818,0.671281756,1,1,0,1
14811525,"NY","A. T. Beals","Acer","saccharum","New York","Columbia",42.2448,-73.6407,187,1924,5,30,151,873.77,6.841666667,22.4,-1.9,9.3,291.09,-0.920025517,-0.991876253,-0.636414805,1,0,0,0
14901125,"NY","T. J. Delendick","Acer","saccharum","New York","Columbia",42.2448,-73.6407,187,1974,10,18,291,1120.5,7.783333333,21.1,-1.9,8.366666667,286.28,0.962909809,0.285578818,0.671281756,1,0,0,0
14924521,"NY","N. L. Britton","Acer","saccharum","New York","Columbia",42.2448,-73.6407,187,1914,8,28,240,882.3,7.508333333,21.9,0.3,10.86666667,276.59,-0.854928292,-0.249224581,-1.814469569,1,1,1,1
15290057,"NY","A. T. Beals","Acer","saccharum","New York","Columbia",42.2448,-73.6407,187,1924,5,31,152,873.77,6.841666667,22.4,-1.9,9.3,291.09,-0.920025517,-0.991876253,-0.636414805,1,0,1,0
14779834,"NY","N. Taylor","Acer","saccharum","New York","Delaware",42.1831,-74.9537,658,1909,7,3,184,1008.27,5.875,23.8,-2.7,8.933333333,175.08,-0.75300818,-0.779134225,-1.326972639,1,1,0,0
14741161,"NY","N. Taylor","Acer","saccharum","New York","Delaware",42.1831,-74.9537,658,1909,6,2,153,1008.27,5.875,23.8,-2.7,8.933333333,175.08,-0.75300818,-0.779134225,-1.326972639,1,0,0,0
14823860,"NY","N. Taylor","Acer","saccharum","New York","Delaware",42.1831,-74.9537,658,1909,6,2,153,1008.27,5.875,23.8,-2.7,8.933333333,175.08,-0.75300818,-0.779134225,-1.326972639,1,0,0,0
4391321,"CHIC","T. Delendick D. Giannasi","Acer","saccharum","New York","Dutchess",41.7622,-73.728,203,1976,5,7,128,1211.46,8.116666667,20.3,1,11.2,444.66,0.740804833,0.946007482,1.498906804,1,0,0,0
13340117,"IND",NA,"Acer","rubrum","New York","Essex",44.1475,-73.7487,739,1980,8,27,240,1155.05,3.566666667,18.6,-1.8,6.833333333,361.8,-0.387800152,0.637980695,-0.558370255,1,0,0,0
5743999,"LSU:Vascular Plants","Mike A. Spindler","Acer","saccharum","New York","Franklin",44.5612,-74.2572,533,1973,1,3,3,1207.03,6.033333333,20.4,-5.5,5.433333333,238.09,1.959894656,0.405168914,1.812450585,1,0,0,0
5743961,"LSU:Vascular Plants","Mike A. Spindler","Acer","rubrum","New York","Franklin",44.5612,-74.2572,533,1972,10,31,305,1160.35,4.075,20.4,-5.5,5.433333333,238.09,1.499352107,1.812450585,0.87883355,0,0,0,0
15026406,"NY","N. Taylor","Acer","saccharum","New York","Greene",42.2823,-74.1308,754,1909,5,29,149,1117.48,5.875,22.8,-2.1,8.866666667,196.95,-0.64903873,-0.798447278,-0.649001826,1,0,1,1
15193098,"NY","N. Taylor","Acer","rubrum","New York","Greene",42.2823,-74.1308,754,1909,5,29,149,1117.48,5.875,22.8,-2.1,8.866666667,196.95,-0.64903873,-0.798447278,-0.649001826,1,1,0,1
14985723,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,9,12,255,1121.96,12.63333333,23.7,4.9,13.6,258.78,-0.012381234,-0.518672587,-0.339813362,1,0,1,0
15188846,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,5,9,129,1121.96,12.63333333,25.4,5,15.06666667,230.93,-0.012381234,-0.518672587,-0.339813362,1,0,0,0
14752579,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,9,12,255,1121.96,12.63333333,23.7,4.9,13.6,258.78,-0.012381234,-0.518672587,-0.339813362,1,0,0,0
15232856,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,9,12,255,1121.96,12.63333333,23.7,4.9,13.6,258.78,-0.012381234,-0.518672587,-0.339813362,1,0,0,0
14822719,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,7,5,186,1121.96,12.63333333,25.4,5,15.06666667,230.93,-0.012381234,-0.518672587,-0.339813362,1,0,1,0
14829962,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,9,9,252,1121.96,12.63333333,23.7,4.9,13.6,258.78,-0.012381234,-0.518672587,-0.339813362,1,0,0,0
15158355,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,9,12,255,1121.96,12.63333333,23.7,4.9,13.6,258.78,-0.012381234,-0.518672587,-0.339813362,1,0,1,0
14951872,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,9,26,269,1121.96,12.63333333,23.7,4.9,13.6,258.78,-0.012381234,-0.518672587,-0.339813362,1,0,0,0
15078107,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,9,12,255,1121.96,12.63333333,23.7,4.9,13.6,258.78,-0.012381234,-0.518672587,-0.339813362,1,0,1,1
14960526,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,9,12,255,1121.96,12.63333333,23.7,4.9,13.6,258.78,-0.012381234,-0.518672587,-0.339813362,1,0,1,0
15146111,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1973,10,31,304,1326.7,13.30833333,25.4,5,15.06666667,230.93,1.399575923,-0.339813362,0.259703869,1,1,1,0
14701959,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1976,10,29,303,980.17,12,23.6,1.6,12.16666667,210.65,-0.990213631,-0.391253357,2.05384055,1,1,0,0
15170738,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,5,2,122,1121.96,12.63333333,25.4,5,15.06666667,230.93,-0.012381234,-0.518672587,-0.339813362,1,0,1,0
14868133,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,9,12,255,1121.96,12.63333333,23.7,4.9,13.6,258.78,-0.012381234,-0.518672587,-0.339813362,1,0,0,0
14910917,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1976,7,27,209,980.17,12,21.7,7.4,14.93333333,419.39,-0.990213631,-0.391253357,2.05384055,1,0,0,1
15165334,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1973,10,31,304,1326.7,13.30833333,25.4,5,15.06666667,230.93,1.399575923,-0.339813362,0.259703869,1,0,1,0
14700895,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,9,12,255,1121.96,12.63333333,23.7,4.9,13.6,258.78,-0.012381234,-0.518672587,-0.339813362,1,0,0,0
14723304,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,6,11,162,1121.96,12.63333333,25.4,5,15.06666667,230.93,-0.012381234,-0.518672587,-0.339813362,1,0,0,0
14880737,"NY","T. J. Delendick","Acer","saccharum","New York","Kings",40.6553,-73.9391,27,1974,7,18,199,1121.96,12.63333333,25.4,5,15.06666667,230.93,-0.012381234,-0.518672587,-0.339813362,1,0,1,0
14796195,"NY","W. A. Matthews","Acer","saccharum","New York","Livingston",42.7304,-77.7813,290,1922,5,14,134,777.65,8.966666667,25.8,-0.3,11.13333333,236.91,0.076787829,1.79685941,-0.560454035,1,0,0,0
15233311,"NY","J. V. Monachino","Acer","rubrum","New York","Suffolk",40.9086,-72.9176,30,1938,5,16,136,1331.81,11.325,22.5,1.9,11.9,336.57,1.338391179,1.618926049,0.003653008,1,0,0,0
14895234,"NY","E. P. Bicknell","Acer","saccharum","New York","Suffolk",40.9086,-72.9176,30,1905,7,15,196,1041.57,9.916666667,22.1,-0.1,10.8,237.34,-0.679052034,0.444778336,0.401087484,1,0,0,0
15266432,"NY","G. H. Shull","Acer","saccharum","New York","Suffolk",40.9086,-72.9176,30,1905,6,9,160,1041.57,9.916666667,22.1,-0.1,10.8,237.34,-0.679052034,0.444778336,0.401087484,1,0,1,0
14861174,"NY","G. H. Shull","Acer","saccharum","New York","Suffolk",40.9086,-72.9176,30,1905,4,27,117,1041.57,9.916666667,22.1,-0.1,10.8,237.34,-0.679052034,0.444778336,0.401087484,1,0,0,0
